cod,x1,y1,x2,y2
1300144,-60.6961,-8.8029,-58.1366,-6.3811
1300201,-73.801,-7.2156,-70.1236,-4.1264
1300300,-60.2865,-4.4204,-58.7868,-3.2429
1300409,-65.3791,-2.4936,-61.3815,2.2122
1300508,-57.4932,-3.6764,-56.733,-2.5895
1300607,-71.3428,-6.7316,-69.4366,-4.2641
1300631,-62.8301,-5.4595,-60.8028,-3.6253
1300680,-58.074,-3.5136,-57.3497,-2.7998
1300706,-69.4347,-9.5942,-67.0572,-8.0452
1300805,-61.2927,-6.8117,-58.1054,-3.8518
1300839,-62.5826,-3.5,-61.0714,-2.6092
1300904,-65.0386,-8.9961,-63.1351,-5.9158
1301001,-68.3123,-6.0506,-65.9496,-4.2943
1301100,-60.8028,-4.222,-59.6563,-3.276
1301159,-60.1854,-3.549,-59.233,-3.0605
1301209,-65.9001,-5.8061,-62.2561,-2.2648
1301308,-64.3862,-4.1551,-61.8,-2.1019
1301407,-71.5112,-7.9501,-69.333,-6.3556
1301506,-71.2399,-8.4659,-69.4739,-7.1728
1301605,-67.3088,-3.1616,-65.2679,-1.9303
1301654,-73.7408,-7.7238,-72.045,-6.9029
1301704,-63.6351,-8.881,-61.6351,-6.1416
1301803,-72.1825,-7.8871,-70.6461,-6.5947
1301852,-60.9942,-3.3603,-59.8945,-2.8115
1301902,-59.5,-3.7531,-58.0643,-2.5171
1301951,-69.5368,-7.4104,-66.3542,-6.0432
1302009,-59.2763,-2.8588,-57.8762,-2.2303
1302108,-70.0576,-2.8406,-66.0008,0.0687
1302207,-67.1953,-4.3042,-65.2531,-2.4452
1302306,-70.5713,-6.645,-66.283,-2.3665
1302405,-67.5,-9.814,-64.3294,-6.9482
1302504,-61.483,-3.8211,-60.3128,-2.7323
1302553,-61.1632,-4.1742,-60.1828,-3.3035
1302603,-60.8022,-3.2218,-59.1596,-1.9239
1302702,-62.856,-8.8624,-60.513,-4.7117
1302801,-66.001,-3.8125,-63.7527,-1.4122
1302900,-58.9175,-7.3497,-56.9133,-3.1332
1303007,-59.1941,-2.4257,-56.0971,0.2639
1303106,-59.2117,-4.5062,-58.1189,-3.5435
1303205,-63.9887,-3.1064,-60.3572,-0.4972
1303304,-61.7128,-8.7983,-59.3099,-4.8693
1303403,-57.4285,-3.3326,-56.3888,-2.2423
1303502,-69.8022,-8.6413,-66.3637,-6.9445
1303536,-60.9637,-2.4797,-59.0819,0.0386
1303569,-60.0461,-2.9715,-59.1554,-2.0455
1303601,-67.649,-1.798,-63.9633,1.2955
1303700,-69.8371,-3.7223,-67.7544,-2.4393
1303809,-70.0458,-1.5275,-65.8883,2.247
1303908,-70.4449,-6.3064,-68.6241,-3.1679
1303957,-59.5198,-2.6533,-57.7721,-1.1392
1304005,-59.0508,-3.1442,-58.1017,-2.5577
1304062,-69.9543,-4.3713,-69.3992,-3.6862
1304104,-67.7966,-7.3452,-62.1023,-4.5227
1304203,-66.9739,-5.5611,-64.0711,-3.2666
1304237,-68.7024,-2.9789,-67.1384,-2.1728
1304260,-65.9941,-4.1325,-64.7154,-2.2799
1304302,-60.23,-2.7627,-57.3285,0.2639
1304401,-58.1924,-3.2148,-57.2888,-2.455
1400027,-64.8247,3.1247,-60.5944,4.3257
1400050,-64.2547,2.4653,-61,3.7424
1400100,-61,2.4286,-60.2853,3.6064
1400159,-60.5678,2,-59.7186,3.5866
1400175,-61.0525,1.7067,-60.149,2.8852
1400209,-62.7358,-1.4014,-59.4122,2.026
1400233,-59.8206,0.2639,-58.8864,1.6269
1400282,-63.9775,1.53,-60.9378,2.8302
1400308,-63.0959,2.1224,-60.8345,2.9477
1400407,-60.5419,3.3694,-59.5158,4.3039
1400456,-61.5269,3.4488,-60.4097,4.8849
1400472,-61.8892,-1.5803,-60.0033,1.1483
1400506,-60.1525,0.2639,-59.4328,1.2772
1400605,-60.4022,0.5611,-59.9753,1.1358
1400704,-60.7358,4.1606,-59.6719,5.2722
1500107,-49.1541,-1.9562,-48.53,-1.5211
1500131,-48.6125,-5.1119,-48.1942,-4.8131
1500206,-48.878,-2.6012,-48.0415,-1.4664
1500305,-51.432,-0.7267,-50.1068,0.2497
1500347,-51.1334,-7.2524,-49.7293,-6.271
1500404,-55.4132,-2.1666,-54.4722,1.5506
1500503,-55.7072,-1.7808,-51.7778,2.5914
1500602,-55.6234,-9.6449,-51.6471,-2.8801
1500701,-50.5344,-1.2706,-49.4665,-0.3124
1500800,-48.4397,-1.4652,-48.331,-1.2207
1500859,-51.8084,-5.1502,-50.8468,-2.7439
1500909,-46.6622,-1.3351,-46.3334,-0.8576
1500958,-48.0549,-2.5202,-47.4225,-1.9999
1501006,-56.9556,-4.3047,-55.0369,-3.2208
1501105,-50.5713,-3.1622,-49.8459,-1.8052
1501204,-49.974,-3.6732,-49.3861,-2.6631
1501253,-50.996,-7.7655,-50.3401,-7.1926
1501303,-48.837,-1.699,-48.4386,-1.1918
1501402,-48.624,-1.5262,-48.2959,-1.0191
1501451,-55.2334,-3.9477,-54.7987,-2.5471
1501501,-48.353,-1.4702,-48.207,-1.25
1501576,-49.027,-5.3488,-48.4515,-4.7072
1501600,-47.4382,-1.564,-47.1872,-1.223
1501709,-47.0258,-1.58,-46.548,-0.7826
1501725,-53.2094,-3.9358,-52.2738,-2.6714
1501758,-48.6324,-6.009,-48.1318,-5.4934
1501782,-49.6607,-4.1016,-48.9231,-3.4117
1501808,-51.2164,-1.8074,-49.9296,-0.5067
1501907,-48.2994,-1.841,-47.8573,-1.4664
1501956,-46.6333,-2.4125,-46.2089,-1.6086
1502004,-49.2076,-1.2129,-48.4389,-0.4139
1502103,-49.8304,-2.6379,-49.1891,-1.9237
1502152,-50.5674,-6.7143,-49.6503,-6.2483
1502202,-47.2152,-1.389,-46.9751,-0.9869
1502301,-47.5172,-2.5932,-46.929,-1.5387
1502400,-48.0356,-1.4921,-47.638,-1.0378
1502509,-50.5992,-0.6667,-48.9156,0.7055
1502608,-48.4391,-1.0208,-48.1464,-0.7743
1502707,-49.9136,-8.7989,-49.148,-7.6145
1502756,-48.0806,-2.0963,-47.8722,-1.6667
1502764,-51.9217,-9.699,-50.5051,-7.319
1502772,-49.8404,-6.7143,-49.4023,-5.7851
1502806,-50.4353,-1.8352,-49.5744,-1.3003
1502855,-55.4129,-2.1673,-54.85,-1.3988
1502905,-47.9757,-0.9522,-47.7544,-0.55
1502939,-48.39,-4.6143,-47.3412,-3.7865
1502954,-49.5729,-6.4449,-48.8521,-5.7952
1503002,-58.8978,-2.2122,-56.5917,-0.0052
1503044,-49.856,-7.9755,-49.1828,-7.1294
1503077,-47.2421,-2.5929,-46.8875,-1.8495
1503093,-49.6064,-4.5003,-48.3686,-3.5362
1503101,-52.2514,-1.8253,-51.094,-0.4165
1503200,-47.7302,-1.3743,-47.3998,-0.9741
1503309,-49.3569,-2.4503,-48.8742,-1.7014
1503408,-48.1339,-1.5926,-47.7555,-1.3207
1503457,-49.0365,-3.5748,-47.3105,-2.2994
1503507,-47.6246,-2.0785,-47.1925,-1.5932
1503606,-57.8601,-8.4052,-55.0231,-3.6583
1503705,-50.5152,-5.4666,-49.311,-4.6868
1503754,-58.4813,-9.4101,-56.1555,-5.5443
1503804,-49.4968,-4.8655,-49,-4.3192
1503903,-56.7674,-3.3571,-55.6183,-1.9384
1504000,-49.7464,-2.0687,-49.1713,-1.7026
1504059,-47.6159,-2.131,-47.3975,-1.8483
1504109,-47.7285,-0.948,-47.5484,-0.6941
1504208,-51.4012,-6.2174,-48.7281,-4.9198
1504307,-47.61,-1.0312,-47.3768,-0.581
1504406,-47.8176,-1.066,-47.5854,-0.5347
1504422,-48.3665,-1.4708,-48.2769,-1.323
1504455,-53.8549,-3.6646,-52.6681,-2.6649
1504505,-51.9669,-1.9631,-50.2847,-1.1076
1504604,-49.7526,-2.686,-49.2017,-2.413
1504703,-49.629,-3.4149,-48.4372,-1.6555
1504802,-54.9312,-2.4151,-53.5108,0.3729
1504901,-49.6229,-1.7191,-48.9472,-0.9102
1504950,-47.4064,-2.8894,-46.4312,-1.8994
1504976,-49.4258,-5.3385,-48.9529,-4.6868
1505007,-47.4962,-1.3697,-47.2845,-0.9687
1505031,-56.2532,-9.5354,-54.613,-6.2796
1505064,-50.9963,-5.1966,-49.4058,-3.8532
1505106,-56.2714,-2.2631,-55.0694,2.4095
1505205,-50.1311,-2.9885,-49.706,-1.7827
1505304,-58.895,-1.9983,-55.5871,2.5339
1505403,-47.3266,-1.6104,-46.9674,-1.3649
1505437,-52.1782,-8.4411,-50.5073,-6.6931
1505486,-51.2975,-4.2946,-49.8028,-3.1047
1505494,-48.5342,-6.1487,-48.1732,-5.6727
1505502,-48.891,-3.8369,-46.4153,-2.4102
1505536,-51.1985,-6.6235,-49.7322,-5.8531
1505551,-50.4489,-7.9723,-49.8255,-7.4774
1505601,-47.3448,-1.2867,-47.1915,-0.9634
1505635,-49.4108,-6.8429,-48.6256,-6.2617
1505650,-54.9524,-4.4682,-54.0495,-3.3595
1505700,-49.5436,-1.5506,-48.6071,-0.6684
1505809,-51.9392,-3.4947,-49.9081,-1.7475
1505908,-53.3838,-2.8299,-51.8478,-1.5037
1506005,-54.2654,-2.8871,-52.9663,-1.3163
1506104,-47.2424,-1.0414,-47.0121,-0.8317
1506112,-47.0835,-1.013,-46.9322,-0.6915
1506138,-50.6121,-8.3982,-49.8263,-7.7145
1506161,-50.4036,-7.6997,-49.1909,-7.0403
1506187,-49.0178,-4.9458,-47.8157,-4.017
1506195,-55.8964,-4.678,-54.6946,-3.7217
1506203,-47.4314,-0.8222,-47.2557,-0.5938
1506302,-48.9616,-0.9785,-48.3723,-0.6473
1506351,-48.3526,-1.295,-48.1371,-1.0887
1506401,-49.4888,-0.7716,-49.1366,-0.3368
1506500,-48.2599,-1.5466,-47.9857,-1.1884
1506559,-47.1548,-2.156,-46.7894,-1.2939
1506583,-51.0469,-9.1088,-49.4813,-8.175
1506609,-47.6556,-1.495,-47.4151,-1.2365
1506708,-51.3111,-9.8407,-49.8615,-8.7126
1506807,-56.3441,-3.5558,-54.0449,-2.0712
1506906,-47.4246,-0.9768,-47.2243,-0.8261
1507003,-48.4691,-1.21,-47.9687,-0.9821
1507102,-48.2928,-1.0646,-47.919,-0.5814
1507151,-48.9449,-5.8901,-48.4612,-5.4723
1507201,-47.9951,-2.2266,-47.5609,-1.6289
1507300,-53.4692,-9.7725,-50.7192,-5.1488
1507409,-47.8451,-1.3743,-47.638,-1.0408
1507458,-49.1987,-6.4781,-48.3749,-5.8597
1507466,-48.0308,-0.9756,-47.8937,-0.7604
1507474,-47.3807,-0.9241,-47.0488,-0.6261
1507508,-49.0386,-5.6005,-48.3269,-5.2829
1507607,-47.9491,-1.6747,-47.2855,-1.4308
1507706,-49.999,-1.7807,-49.4154,-1.0827
1507755,-49.734,-7.0306,-49.3373,-6.6366
1507805,-52.3544,-5.151,-51.3115,-2.4928
1507904,-49.0061,-0.8537,-48.2339,-0.2183
1507953,-49.037,-3.408,-48.4534,-2.3974
1507961,-47.9426,-1.0653,-47.7683,-0.9217
1507979,-56.7499,-2.179,-56.0887,-1.6306
1508001,-48.5573,-3.2373,-47.9256,-2.0826
1508035,-47.1888,-1.3961,-46.8014,-0.7353
1508050,-56.6656,-5.6783,-55.2745,-4.5341
1508084,-51.7442,-7.052,-51.0749,-6.5737
1508100,-50.1304,-4.0818,-49.5954,-3.5127
1508126,-48.033,-4.1553,-47.0269,-3.4485
1508159,-54.2978,-4.2665,-53.1556,-2.8862
1508209,-48.3275,-1.1335,-47.9426,-0.7021
1508308,-46.8479,-2.2369,-46.0605,-0.886
1508357,-52.3124,-3.5902,-51.6084,-2.7921
1508407,-50.3759,-7.2524,-49.083,-6.4449
1600055,-52.8675,0.8415,-51.815,2.4393
1600105,-51.6597,1.1581,-49.8758,2.2087
1600154,-53.0591,0.4326,-51.7055,2.0321
1600204,-52.0662,1.3233,-50.6817,3.9363
1600212,-50.9512,0.7984,-50.0679,1.3348
1600238,-52.0089,0.4331,-50.8856,1.3241
1600253,-50.9701,0.2091,-50.4094,0.7649
1600279,-54.8758,-0.9163,-51.9384,2.4718
1600303,-51.5007,-0.0972,-49.8915,1.2742
1600402,-52.7369,-0.9213,-51.2159,0.8343
1600501,-53.2787,1.942,-51.1663,4.4371
1600535,-52.3492,0.2158,-51.04,1.0121
1600550,-51.9892,1.3231,-50.5275,1.8971
1600600,-51.5803,-0.1183,-51.1084,0.4737
1600709,-51.4789,0.9341,-50.4155,1.6926
1600808,-52.4551,-1.2354,-51.6831,-0.7966
1700251,-49.7314,-9.7715,-48.8678,-9.1611
1700301,-47.6346,-6.5885,-47.4162,-6.4143
1700350,-49.3301,-11.5555,-48.5421,-11.164
1700400,-47.5536,-11.9683,-46.6892,-10.9776
1700707,-49.3358,-12.6419,-48.9023,-12.175
1701002,-48.4357,-6.4425,-47.9283,-5.9458
1701051,-48.0252,-6.5693,-47.801,-6.2763
1701101,-48.2258,-10.1824,-47.8192,-9.7715
1701309,-48.8714,-7.3154,-48.4238,-6.6624
1701903,-49.8502,-9.2779,-49.2199,-8.5409
1702000,-50.3108,-13.2742,-49.2338,-12.4056
1702109,-49.2654,-7.5621,-48.0518,-6.942
1702158,-48.6652,-6.9839,-48.3123,-6.4875
1702208,-48.452,-6.0086,-47.7651,-5.275
1702307,-49.3412,-7.8885,-48.7411,-7.5702
1702406,-47.5712,-13.2903,-46.5929,-12.3507
1702554,-48.0759,-5.6651,-47.8251,-5.3792
1702703,-46.7056,-12.771,-46.1516,-12.4829
1702901,-47.8404,-5.7654,-47.6791,-5.5954
1703008,-48.1345,-7.4194,-47.5351,-6.9046
1703057,-48.8473,-8.4009,-48.496,-7.5801
1703073,-47.7454,-7.9919,-47.4233,-7.4317
1703107,-48.9712,-10.0698,-48.6229,-9.7304
1703206,-49.1816,-8.1307,-48.7816,-7.848
1703305,-48.1785,-9.1824,-47.5456,-8.8212
1703602,-48.6347,-8.4229,-48.2821,-8.1237
1703701,-48.8578,-11.3919,-48.3967,-10.7406
1703800,-48.2502,-5.4396,-48.0544,-5.2593
1703826,-47.9932,-6.1842,-47.6923,-6.0094
1703842,-47.1737,-8.5325,-46.4658,-7.8958
1703867,-49.4066,-12.1591,-49.001,-11.7356
1703883,-48.4687,-7.1515,-48.2922,-6.9223
1703891,-48.0925,-5.4072,-47.9568,-5.2339
1703909,-50.0058,-9.6852,-49.678,-9.0585
1704105,-47.7272,-9.355,-47.2176,-8.797
1704600,-49.444,-10.3711,-48.98,-9.9599
1705102,-48.1785,-11.76,-47.5973,-11.2676
1705508,-48.6611,-8.2868,-48.3781,-7.8463
1705557,-46.606,-12.9364,-46.4172,-12.7319
1705607,-47.5729,-12.4534,-47.0561,-11.8384
1706001,-49.3992,-8.6833,-48.9574,-8.1918
1706100,-49.763,-10.8386,-48.9606,-10.4391
1706258,-49.4419,-11.2562,-48.709,-11.0568
1706506,-48.0399,-7.0063,-47.4937,-6.5398
1707009,-47.2091,-12.22,-46.0863,-11.3741
1707108,-49.7288,-9.9717,-48.8861,-9.3076
1707207,-49.4069,-9.7744,-48.7483,-8.8922
1707306,-49.8282,-11.7615,-48.9484,-10.9966
1707405,-48.7563,-5.4294,-48.3815,-5.1918
1707553,-49.0212,-10.9673,-48.7693,-10.6889
1707652,-49.6512,-12.5365,-48.9093,-11.9414
1707702,-48.1056,-7.7675,-47.4778,-7.2594
1708205,-50.7216,-12.8603,-49.2588,-11.379
1708254,-48.7324,-9.2401,-48.3595,-8.9315
1708304,-49.2877,-9.1997,-48.7347,-8.6391
1709005,-47.9532,-8.4924,-47.0062,-7.5474
1709302,-48.7099,-9.0099,-48.1228,-8.5198
1709500,-49.1797,-11.962,-48.5685,-11.3534
1709807,-48.5573,-11.3096,-48.2178,-10.9277
1710508,-48.0254,-8.8374,-47.2496,-8.1646
1710706,-47.7521,-5.9399,-47.4374,-5.6347
1710904,-48.1615,-8.6738,-47.8829,-7.9261
1711100,-48.9201,-8.6878,-48.6281,-8.1905
1711506,-48.8692,-13.3172,-48.4477,-12.3963
1711803,-49.2219,-8.2564,-48.9755,-8.0055
1711902,-50.7416,-11.5832,-49.4469,-10.5137
1711951,-47.6692,-10.5363,-47.3038,-10.1532
1712009,-48.3777,-9.9825,-48.1853,-9.6951
1712157,-46.6253,-12.9909,-46.1138,-12.655
1712405,-47.3461,-10.0726,-46.4704,-8.9174
1712454,-47.9799,-6.2841,-47.7232,-6.143
1712504,-50.0325,-10.0082,-49.396,-9.5359
1712702,-47.1277,-11.2555,-45.6957,-10.1481
1712801,-47.7654,-6.1839,-47.4284,-5.8575
1713205,-48.8734,-10.0919,-48.332,-9.3374
1713304,-48.8748,-9.6159,-48.5102,-9.1749
1713601,-48.3059,-11.1758,-47.7413,-10.2945
1713700,-49.3981,-10.1518,-48.8505,-9.8228
1713809,-47.8725,-6.7226,-47.4621,-6.4497
1713957,-49.0316,-7.2851,-48.5503,-6.7483
1714203,-48.0997,-12.2084,-47.3959,-11.243
1714302,-47.9573,-6.4292,-47.5583,-6.2174
1714880,-48.6002,-7.9181,-48.1378,-7.4383
1715002,-49.0819,-10.6876,-48.8055,-10.3934
1715101,-47.8603,-10.4401,-46.9455,-9.8794
1715150,-46.635,-12.9707,-46.4456,-12.8042
1715259,-46.7879,-12.0462,-46.0828,-11.5698
1715507,-48.9665,-10.7619,-48.7912,-10.5583
1715705,-48.4657,-8.1649,-47.829,-7.5267
1715754,-48.5629,-13.2919,-48.1279,-12.7898
1716109,-49.1097,-10.4576,-48.5953,-10.0277
1716208,-48.3116,-13.4673,-47.2058,-12.038
1716307,-49.3836,-7.6569,-48.5274,-7.3667
1716505,-48.3479,-9.4518,-47.6849,-8.9563
1716604,-49.0094,-12.4974,-48.1006,-11.3629
1716653,-49.1203,-8.7155,-48.6982,-8.0843
1716703,-48.9349,-9.1963,-48.6454,-8.5908
1717008,-47.8032,-11.4472,-47.3132,-10.9439
1717206,-48.4801,-7.0323,-48.1291,-6.6063
1717503,-50.6029,-10.6605,-48.98,-9.2305
1717800,-46.9793,-12.3779,-46.1708,-11.7551
1717909,-47.857,-11.1637,-46.7001,-10.3413
1718006,-47.1537,-11.7549,-46.916,-11.3441
1718204,-48.8271,-11.0794,-48.1401,-10.017
1718303,-47.8656,-5.5987,-47.6853,-5.3777
1718402,-48.673,-8.5958,-48.2664,-8.3339
1718451,-48.9832,-10.5439,-48.7255,-10.2968
1718501,-47.4036,-9.0005,-46.8459,-8.3934
1718550,-48.3422,-6.6896,-47.9468,-6.3461
1718659,-46.9265,-11.4797,-46.5614,-11.1948
1718709,-48.5925,-9.428,-48.2825,-9.0496
1718758,-47.9361,-10.0569,-47.054,-9.2324
1718808,-48.0071,-5.4482,-47.8271,-5.2389
1718840,-50.2293,-12.7181,-49.5168,-12.0584
1718865,-49.217,-7.2803,-48.6646,-6.8011
1718881,-48.1293,-8.9682,-47.4721,-8.6338
1718899,-49.7988,-11.1882,-48.8297,-10.738
1718907,-48.4574,-11.6199,-47.7683,-11.2047
1719004,-47.8676,-10.4214,-47.5675,-10.162
1720002,-47.8585,-6.5664,-47.5839,-6.4032
1720101,-48.2291,-6.1579,-47.6923,-5.7406
1720150,-47.095,-10.2299,-46.1944,-9.8572
1720200,-47.7401,-5.6795,-47.4768,-5.4123
1720259,-48.5464,-12.8439,-48.2061,-12.2372
1720309,-48.4859,-5.3184,-48.1727,-5.168
1720499,-48.4819,-12.2429,-47.7596,-11.3009
1720655,-48.3277,-11.3192,-47.6906,-10.9074
1720804,-47.8379,-5.7654,-47.5893,-5.5301
1720853,-48.9912,-12.3198,-48.6274,-11.8568
1720903,-46.9459,-12.5989,-46.1535,-12.0976
1720937,-47.1453,-12.3723,-46.8405,-11.9368
1720978,-49.3639,-12.9568,-48.7109,-12.385
1721000,-48.4226,-10.4598,-47.7929,-9.9177
1721109,-48.4042,-9.9489,-47.895,-9.2867
1721208,-47.7245,-6.4514,-47.3768,-6.0124
1721257,-48.3957,-9.1401,-48.1097,-8.741
1721307,-48.3548,-8.5867,-48.0801,-8.1239
1722081,-48.1969,-7.1459,-47.7341,-6.6229
1722107,-48.6402,-6.7935,-48.1191,-6.3464
2100055,-48.0249,-5.1685,-46.8409,-4.2362
2100105,-43.4288,-4.365,-43.21,-4.0733
2100154,-42.3089,-3.0921,-42.0437,-2.7542
2100204,-44.7201,-2.6381,-44.3555,-2.0956
2100303,-43.7526,-4.7169,-43.0823,-4.2229
2100402,-45.6257,-4.3019,-45.4204,-3.8716
2100436,-44.4864,-4.3209,-44.2674,-4.0997
2100477,-46.2987,-4.3172,-45.6414,-3.6214
2100501,-46.6684,-10.2613,-45.7827,-8.7576
2100550,-46.0682,-1.8234,-45.8489,-1.535
2100600,-46.9559,-5.9113,-46.0098,-4.8502
2100709,-44.7796,-3.4625,-44.3966,-3.05
2100808,-43.3111,-3.7382,-42.9651,-3.3841
2100832,-45.1801,-1.6441,-44.941,-1.36
2100873,-45.9504,-3.2377,-45.6236,-2.8844
2100907,-42.3089,-3.2232,-41.7955,-2.6837
2100956,-46.3476,-5.3998,-45.4723,-4.675
2101004,-44.8781,-3.8386,-44.5937,-3.2616
2101103,-44.1632,-2.9474,-44.0444,-2.6876
2101202,-45.083,-4.3839,-44.4706,-3.8549
2101251,-44.5004,-3.1047,-44.2565,-2.7562
2101301,-45.3477,-1.8656,-44.8953,-1.5118
2101350,-44.8259,-2.8046,-44.4246,-2.5775
2101400,-47.0701,-9.4142,-45.6717,-7.1595
2101509,-43.4544,-6.8458,-42.8713,-6.3418
2101608,-45.8859,-6.345,-44.7579,-5.0213
2101707,-43.3187,-3.2326,-42.6415,-2.4535
2101731,-43.6119,-3.2328,-43.2415,-2.9808
2101772,-45.4181,-3.8688,-45.1455,-3.6948
2101806,-44.9884,-7.483,-44.2485,-6.836
2101905,-44.9588,-2.6188,-44.6367,-2.2672
2101939,-44.801,-4.7698,-44.5693,-4.563
2101970,-46.3236,-1.9129,-46.0624,-1.6241
2102002,-47.0878,-4.4438,-45.3943,-3.4854
2102036,-46.9417,-4.8506,-46.46,-4.1946
2102077,-45.1327,-4.4838,-44.8723,-4.1138
2102101,-43.0168,-3.8824,-42.6348,-3.5301
2102150,-45.6408,-4.4813,-45.4218,-4.2519
2102200,-43.2084,-4.0769,-42.7218,-3.6897
2102309,-44.0762,-6.0054,-43.5859,-5.5484
2102325,-46.5064,-4.8542,-46.089,-3.9877
2102358,-47.2798,-5.6719,-46.8985,-5.3525
2102374,-44.0874,-3.2903,-43.7517,-2.8933
2102408,-44.8188,-3.0533,-44.4303,-2.6834
2102507,-45.2543,-3.5669,-44.862,-3.239
2102556,-47.4341,-6.287,-47.0445,-6.068
2102606,-45.8836,-2.1972,-45.4018,-1.1876
2102705,-44.4597,-3.7702,-44.0289,-3.5299
2102754,-44.45,-4.8451,-44.1917,-4.5206
2102804,-47.7494,-8.0668,-46.7217,-6.8383
2102903,-46.1762,-1.7272,-45.8336,-1.0443
2103000,-43.8412,-5.3037,-42.849,-4.381
2103109,-44.7214,-2.0747,-44.4824,-1.8807
2103125,-44.9655,-2.3845,-44.7328,-2.1248
2103158,-46.3115,-2.539,-45.984,-2.1441
2103174,-47.0379,-4.0866,-46.0584,-2.0499
2103208,-43.729,-4.228,-43.1973,-3.3163
2103257,-48.0579,-5.3333,-47.5381,-4.7779
2103307,-44.3602,-5.0501,-43.3678,-4.1864
2103406,-43.2667,-4.4458,-42.9417,-4.018
