cod,x1,y1,x2,y2
1100015,-62.8941,-13.1189,-61.8865,-11.8275
1100023,-63.6182,-10.2879,-62.4226,-9.6692
1100031,-60.9248,-13.6937,-60.3653,-13.3186
1100049,-61.7958,-11.6192,-61.0006,-10.9875
1100056,-61.908,-13.3637,-60.7167,-13.0043
1100064,-60.7437,-13.3249,-60.3332,-12.9489
1100072,-61.5158,-13.1355,-60.643,-12.6266
1100080,-64.5946,-12.5318,-63.5443,-11.6403
1100098,-61.2117,-11.7492,-60.4351,-10.9884
1100106,-65.4297,-12.2164,-63.5195,-10.4291
1100114,-63.1454,-11.0747,-62.122,-10.2219
1100122,-62.1649,-11.2133,-61.4618,-9.6842
1100130,-62.5552,-9.8046,-61.4685,-8.5758
1100148,-62.4799,-11.9685,-61.9525,-11.2885
1100155,-62.5253,-10.8994,-61.8278,-10.117
1100189,-61.5758,-12.2614,-60.3007,-11.4638
1100205,-66.8103,-10.0004,-62.2371,-7.9759
1100254,-62.1839,-11.4024,-61.6319,-10.9863
1100262,-63.1201,-9.8477,-62.4225,-9.525
1100288,-62.0504,-11.9068,-61.5214,-11.5745
1100296,-61.8905,-12.4292,-61.5299,-11.8562
1100304,-60.81,-13.258,-59.7744,-10.9899
1100320,-63.6301,-12.2372,-62.4531,-11.005
1100338,-65.3919,-10.8733,-63.7067,-9.9362
1100346,-63.1964,-11.6157,-62.0933,-11.053
1100379,-62.418,-13.182,-61.5246,-11.9648
1100403,-63.7658,-10.0004,-63.0716,-9.3951
1100452,-64.3474,-10.3622,-63.5243,-9.8126
1100502,-62.213,-11.8774,-61.9115,-11.5002
1100601,-63.2622,-10.4925,-62.6706,-10.167
1100700,-64.225,-10.8417,-63.4428,-10.1535
1100809,-63.7969,-9.4285,-62.7166,-8.5004
1100908,-62.0861,-11.5853,-61.6142,-11.2904
1100924,-61.3492,-12.9924,-60.4436,-12.1661
1100940,-63.0996,-9.5263,-62.2898,-8.7288
1101005,-63.6278,-11.1534,-62.5716,-10.4915
1101104,-63.5346,-9.4808,-62.6279,-8.7842
1101203,-61.7444,-11.3335,-61.4268,-10.9861
1101302,-63.197,-11.2122,-62.5489,-10.8782
1101401,-63.597,-10.4926,-63.1131,-10.0004
1101435,-62.7171,-11.0734,-62.3524,-10.7095
1101450,-61.6786,-12.6261,-61.1421,-12.0005
1101468,-62.1179,-13.5576,-60.7052,-12.4635
1101476,-61.4248,-12.0863,-61.1899,-11.7299
1101484,-61.5643,-12.0903,-61.3637,-11.7432
1101492,-64.0856,-12.9279,-62.2509,-11.8327
1101500,-63.6801,-12.3094,-62.8375,-11.463
1101559,-62.4945,-11.0304,-62.1226,-10.8347
1101609,-62.6699,-10.3726,-61.9544,-9.8058
1101708,-62.6913,-11.2248,-62.144,-11.005
1101757,-62.4307,-10.0546,-61.4768,-9.3268
1101807,-62.2597,-10.6595,-61.9106,-10.066
1200013,-67.1933,-10.2331,-66.6236,-9.6759
1200054,-70.621,-11.0706,-69.39,-10.3702
1200104,-69.7779,-11.0221,-68.6847,-10.385
1200138,-68.4555,-9.9611,-67.7958,-9.2428
1200179,-68.0638,-10.7136,-67.5673,-10.1973
1200203,-73.6322,-8.4754,-71.9454,-7.4377
1200252,-68.8351,-11.1456,-68.3882,-10.6145
1200302,-72.1816,-10,-69.443,-7.7924
1200328,-72.3419,-9.7968,-71.4816,-8.648
1200336,-73.9904,-7.7926,-72.7834,-7.1118
1200344,-70.6211,-10.4255,-68.9211,-8.3665
1200351,-73.2119,-9.5087,-72.0284,-8.6727
1200385,-67.7115,-10.5108,-67.0023,-9.9699
1200393,-73.344,-8.7825,-72.2013,-8.1199
1200401,-69.3638,-10.4853,-67.4822,-9.5052
1200427,-73.772,-8.059,-72.6202,-7.6643
1200435,-71.1018,-10.0793,-69.7919,-8.9575
1200450,-67.8297,-10.3687,-67.0903,-9.5925
1200500,-70.6209,-10.7316,-68.2199,-8.8143
1200609,-72.2663,-8.8965,-70.5152,-7.6268
1200708,-69.1691,-11.0406,-67.9843,-10.1831
1200807,-68.0903,-9.9267,-67.3255,-9.3442
1300029,-65.9255,-4.2927,-64.6712,-3.0577
1300060,-68.6325,-3.775,-67.834,-3.0648
1300086,-62.088,-3.6852,-61.2791,-3.2625
1300102,-63.0311,-4.7919,-61.3703,-3.6314
1300144,-60.6969,-8.8033,-58.137,-6.3815
1300201,-73.8016,-7.2159,-70.1241,-4.1265
1300300,-60.287,-4.4224,-58.7844,-3.2396
1300409,-65.3794,-2.494,-61.382,2.2119
1300508,-57.4939,-3.6767,-56.7335,-2.5898
1300607,-71.3433,-6.7319,-69.4372,-4.2566
1300631,-62.9999,-5.4599,-60.8071,-3.6221
1300680,-58.0745,-3.5139,-57.3516,-2.8068
1300706,-69.213,-9.5923,-67.0578,-8.0419
1300805,-61.2936,-6.8121,-58.1168,-3.849
1300839,-62.5831,-3.5004,-61.0671,-2.6095
1300904,-65.0392,-8.9965,-63.1311,-5.9151
1301001,-68.3128,-6.0509,-65.9502,-4.2946
1301100,-60.8071,-4.2228,-59.6567,-3.273
1301159,-60.1859,-3.5493,-59.2335,-3.0609
1301209,-65.9006,-5.8065,-62.2623,-2.2651
1301308,-64.3867,-4.1536,-61.7938,-2.1023
1301407,-71.3817,-7.7263,-69.3213,-6.356
1301506,-71.0885,-8.0611,-69.4744,-7.1724
1301605,-67.3093,-3.1615,-65.2554,-1.9306
1301654,-73.7382,-7.6006,-72.0423,-6.9033
1301704,-63.6346,-8.8814,-61.6367,-6.1419
1301803,-72.1831,-7.6923,-70.6415,-6.5951
1301852,-60.9947,-3.3616,-59.8927,-2.8119
1301902,-59.5005,-3.7542,-58.0648,-2.5175
1301951,-69.5382,-7.4108,-66.3538,-6.0436
1302009,-59.2768,-2.8592,-57.852,-2.2295
1302108,-70.0581,-2.841,-66.0013,0.0686
1302207,-67.2032,-4.3046,-65.2541,-2.4456
1302306,-70.5719,-6.6453,-66.2835,-2.3755
1302405,-67.5006,-9.818,-64.3299,-6.9486
1302504,-61.4835,-3.8215,-60.3106,-2.7327
1302553,-61.1643,-4.1816,-60.1822,-3.3055
1302603,-60.8027,-3.2222,-59.1599,-1.9243
1302702,-62.8636,-8.8629,-60.5135,-4.7119
1302801,-66.0016,-3.8133,-63.7589,-1.4125
1302900,-58.9201,-7.3501,-56.9138,-3.1336
1303007,-59.2634,-2.4261,-56.0937,0.2635
1303106,-59.2144,-4.507,-58.1196,-3.5476
1303205,-63.9893,-3.1068,-60.3578,-0.497
1303304,-61.7133,-8.7987,-59.3091,-4.8681
1303403,-57.429,-3.333,-56.3892,-2.2422
1303502,-69.8028,-8.5849,-66.3385,-6.9449
1303536,-60.9636,-2.4801,-59.0824,0.0382
1303569,-60.0466,-2.9809,-59.1559,-2.0459
1303601,-67.6495,-1.7984,-63.9598,1.2951
1303700,-69.8376,-3.7276,-67.755,-2.4396
1303809,-70.0467,-1.5279,-65.8878,2.2466
1303908,-70.4454,-6.3067,-68.6247,-3.1671
1303957,-59.5203,-2.6484,-57.7669,-1.1395
1304005,-59.0513,-3.1446,-58.1019,-2.5581
1304062,-69.9511,-4.3723,-69.3928,-3.6866
1304104,-67.7972,-7.3456,-62.1028,-4.7052
1304203,-66.9745,-5.5614,-64.0716,-3.2637
1304237,-68.703,-2.9792,-67.1306,-2.1731
1304260,-65.9946,-4.1329,-64.7136,-2.2792
1304302,-60.2393,-2.7629,-57.2892,0.2635
1304401,-58.1929,-3.2151,-57.3171,-2.4559
1400027,-64.8253,3.1243,-60.595,4.3254
1400050,-64.2259,2.4648,-61.0005,3.7421
1400100,-61.0006,2.4282,-60.2858,3.606
1400159,-60.5683,1.9996,-59.7198,3.5863
1400175,-61.053,1.7063,-60.1494,2.8849
1400209,-62.7363,-1.4017,-59.4127,2.0256
1400233,-59.8211,0.2635,-58.8869,1.6266
1400282,-63.9602,1.5296,-60.9383,2.8206
1400308,-63.082,2.1031,-60.835,2.9484
1400407,-60.5427,3.3691,-59.5159,4.3039
1400456,-61.5275,3.4485,-60.4102,4.8846
1400472,-61.8897,-1.5806,-60.0038,1.148
1400506,-60.153,0.2635,-59.4333,1.2769
1400605,-60.4027,0.5607,-59.9758,1.1355
1400704,-60.7363,4.1603,-59.6699,5.2718
1500107,-49.1545,-1.9566,-48.5304,-1.5214
1500131,-48.6129,-5.1122,-48.1946,-4.8135
1500206,-48.8784,-2.6015,-48.0419,-1.4668
1500305,-51.4325,-0.7238,-50.1072,0.2494
1500347,-51.0622,-7.2528,-49.7298,-6.2714
1500404,-55.4136,-2.1673,-54.3598,1.5503
1500503,-55.7077,-1.7811,-51.7779,2.591
1500602,-55.6239,-9.6452,-51.6475,-2.9887
1500701,-50.5339,-1.271,-49.4669,-0.3128
1500800,-48.4401,-1.4658,-48.3314,-1.221
1500859,-51.8089,-5.1506,-50.8471,-2.7442
1500909,-46.6626,-1.3354,-46.3329,-0.8654
1500958,-48.0553,-2.5205,-47.4225,-2.0003
1501006,-56.9561,-4.3051,-55.0374,-3.2212
1501105,-50.5717,-3.1625,-49.8463,-1.8055
1501204,-49.9745,-3.6737,-49.3865,-2.6624
1501253,-50.9965,-7.7659,-50.3401,-7.1929
1501303,-48.8374,-1.6993,-48.439,-1.1922
1501402,-48.6244,-1.5266,-48.2961,-1.0194
1501451,-55.2339,-3.9481,-54.7992,-2.5475
1501501,-48.3534,-1.4705,-48.2074,-1.2503
1501576,-49.0274,-5.3492,-48.4519,-4.7076
1501600,-47.4386,-1.5643,-47.1872,-1.2249
1501709,-47.0262,-1.5803,-46.5485,-0.782
1501725,-53.2099,-3.9362,-52.2741,-2.6718
1501758,-48.661,-6.0345,-48.1322,-5.4937
1501782,-49.6614,-4.102,-48.9236,-3.4121
1501808,-51.2169,-1.8078,-49.9301,-0.507
1501907,-48.2998,-1.8328,-47.8577,-1.4667
1501956,-46.6353,-2.4132,-46.211,-1.609
1502004,-49.208,-1.2132,-48.4393,-0.4142
1502103,-49.8309,-2.6383,-49.1895,-1.9238
1502152,-50.5679,-6.7147,-49.6507,-6.2486
1502202,-47.2156,-1.3894,-46.9631,-0.9873
1502301,-47.5176,-2.5936,-46.9272,-1.5382
1502400,-48.036,-1.4925,-47.6384,-1.0382
1502509,-50.5997,-0.667,-48.8643,0.6962
1502608,-48.4395,-1.0211,-48.1468,-0.8164
1502707,-49.9141,-8.7993,-49.1484,-7.6149
1502756,-48.0817,-2.0966,-47.8726,-1.662
1502764,-51.9228,-9.6994,-50.5056,-7.3194
1502772,-49.8408,-6.7147,-49.4022,-5.7855
1502806,-50.4357,-1.8356,-49.5748,-1.3006
1502855,-55.4134,-2.168,-54.8504,-1.3991
1502905,-47.9854,-0.9526,-47.7548,-0.5555
1502939,-48.3905,-4.6147,-47.3402,-3.7868
1502954,-49.5734,-6.4453,-48.8522,-5.7956
1503002,-58.8983,-2.2126,-56.5805,-0.0055
1503044,-49.8564,-7.9759,-49.1832,-7.1298
1503077,-47.2457,-2.5933,-46.8876,-1.8485
1503093,-49.6069,-4.5007,-48.369,-3.5366
1503101,-52.2519,-1.8256,-51.0929,-0.4025
1503200,-47.7306,-1.3747,-47.4002,-0.9745
1503309,-49.3573,-2.4506,-48.8746,-1.7018
1503408,-48.1343,-1.5931,-47.7559,-1.3182
1503457,-49.0304,-3.5752,-47.311,-2.2998
1503507,-47.6254,-2.0789,-47.1926,-1.5923
1503606,-57.8606,-8.4058,-55.0236,-3.6586
1503705,-50.5156,-5.467,-49.3114,-4.6872
1503754,-58.4818,-9.4104,-56.156,-5.5447
1503804,-49.4973,-4.8663,-49.0004,-4.3194
1503903,-56.7679,-3.3575,-55.6187,-1.9387
1504000,-49.7469,-2.069,-49.1717,-1.7029
1504059,-47.6163,-2.1314,-47.3982,-1.8484
1504109,-47.7289,-0.9483,-47.55,-0.6978
1504208,-51.4016,-6.2178,-48.7285,-4.8331
1504307,-47.6107,-1.0315,-47.3773,-0.5757
1504406,-47.818,-1.0664,-47.5858,-0.5345
1504422,-48.3674,-1.4712,-48.2772,-1.3234
1504455,-53.8554,-3.665,-52.6686,-2.6653
1504505,-51.9674,-1.9634,-50.2852,-1.108
1504604,-49.753,-2.6867,-49.2021,-2.4133
1504703,-49.6294,-3.4153,-48.4376,-1.6558
1504752,-54.8343,-3.5561,-54.2227,-2.5936
1504802,-54.9316,-2.4154,-53.7858,0.3725
1504901,-49.6234,-1.7194,-48.9476,-0.9105
1504950,-47.4068,-2.8897,-46.4324,-1.8998
1504976,-49.4265,-5.3389,-49.0003,-4.6872
1505007,-47.4968,-1.37,-47.2849,-0.969
1505031,-56.2537,-9.5358,-54.6135,-6.2799
1505064,-50.9967,-5.1969,-49.4062,-3.8536
1505106,-56.2674,-2.2635,-55.0698,2.4092
1505205,-50.1315,-2.9888,-49.7065,-1.7831
1505304,-58.8956,-1.9987,-55.5876,2.5335
1505403,-47.3281,-1.6119,-46.9677,-1.3652
1505437,-52.1787,-8.4415,-50.5078,-6.4672
1505486,-51.2979,-4.2949,-49.8029,-3.1051
1505494,-48.5346,-6.1491,-48.1723,-5.6731
1505502,-48.8915,-3.8373,-46.4191,-2.4105
1505536,-51.199,-6.5439,-49.7325,-5.8535
1505551,-50.4501,-7.9727,-49.8259,-7.4778
1505601,-47.3452,-1.2871,-47.1925,-0.9638
1505635,-49.4113,-6.8433,-48.6261,-6.262
1505650,-54.9529,-4.4686,-54.05,-3.3599
1505700,-49.544,-1.551,-48.6075,-0.6687
1505809,-51.9396,-3.495,-49.9086,-1.7476
1505908,-53.3843,-2.8302,-51.8478,-1.5041
1506005,-54.2659,-2.8875,-52.9668,-0.9495
1506104,-47.2428,-1.0417,-47.0135,-0.832
1506112,-47.0839,-1.0139,-46.9368,-0.7041
1506138,-50.6125,-8.3986,-49.8268,-7.7149
1506161,-50.4041,-7.7001,-49.1913,-7.0407
1506187,-49.0183,-4.9462,-47.8162,-4.0174
1506195,-55.8969,-4.6783,-54.6951,-3.722
1506203,-47.4318,-0.8226,-47.2561,-0.5913
1506302,-48.962,-0.9788,-48.4096,-0.6477
1506351,-48.353,-1.2956,-48.1375,-1.0891
1506401,-49.4893,-0.7719,-49.137,-0.3371
1506500,-48.2603,-1.5473,-47.9861,-1.1888
1506559,-47.1553,-2.1569,-46.7898,-1.2942
1506583,-51.0474,-9.1092,-49.4818,-8.1754
1506609,-47.6561,-1.4954,-47.4155,-1.2369
1506708,-51.3115,-9.8412,-49.8619,-8.713
1506807,-56.3446,-3.2665,-54.0453,-2.0715
1506906,-47.425,-0.9772,-47.2247,-0.8265
1507003,-48.4695,-1.2104,-47.9692,-0.9825
1507102,-48.1416,-1.065,-47.9195,-0.6593
1507151,-48.9454,-5.8905,-48.4617,-5.4729
1507201,-47.9955,-2.2269,-47.5611,-1.6288
1507300,-53.4697,-9.7729,-50.7196,-5.1492
1507409,-47.8455,-1.3748,-47.6384,-1.0412
1507458,-49.1991,-6.4785,-48.3753,-5.8601
1507466,-48.0315,-0.976,-47.8941,-0.7607
1507474,-47.3811,-0.9245,-47.0633,-0.6227
1507508,-49.0391,-5.6009,-48.3273,-5.2833
1507607,-47.9496,-1.673,-47.2859,-1.4311
1507706,-49.9994,-1.781,-49.4159,-1.0831
1507755,-49.7344,-7.031,-49.3377,-6.637
1507805,-52.3548,-5.1519,-51.3119,-2.4932
1507904,-49.0066,-0.8088,-48.3746,-0.1637
1507953,-49.0375,-3.4083,-48.4538,-2.3978
1507961,-47.9431,-1.0657,-47.7687,-0.922
1507979,-56.7504,-2.1794,-56.0892,-1.6309
1508001,-48.5577,-3.2376,-47.926,-2.083
1508035,-47.1876,-1.394,-46.7959,-0.7393
1508050,-56.6661,-5.6787,-55.275,-4.5344
1508084,-51.7447,-7.0524,-51.0753,-6.5741
1508100,-50.1308,-4.0822,-49.5958,-3.5131
1508126,-48.0336,-4.1556,-47.0272,-3.4486
1508159,-54.2983,-4.2669,-53.1561,-2.8865
1508209,-48.2138,-1.1338,-47.9431,-0.7542
1508308,-46.8483,-2.2372,-46.0614,-0.8849
1508357,-52.3697,-3.5531,-51.6088,-2.7925
1508407,-50.3764,-7.2528,-49.0834,-6.4453
1600055,-52.8679,0.8451,-51.8128,2.4392
1600105,-51.6602,1.1669,-49.8757,2.1854
1600154,-53.0596,0.4323,-51.7045,2.0322
1600204,-52.0667,1.3167,-50.6808,3.9138
1600212,-50.9517,0.7979,-50.0672,1.3349
1600238,-52.0089,0.4233,-50.8866,1.3237
1600253,-50.9452,0.2087,-50.4099,0.7704
1600279,-54.8763,-0.9227,-51.9349,2.4715
1600303,-51.4931,-0.0975,-49.8831,1.2403
1600402,-52.7545,-0.9203,-51.2081,0.8339
1600501,-53.2792,1.9416,-51.1508,4.5088
1600535,-52.3496,0.2161,-51.0437,1.0132
1600550,-51.9906,1.3167,-50.528,1.8968
1600600,-51.5782,-0.117,-51.1035,0.4684
1600709,-51.4828,0.9318,-50.4162,1.6923
1600808,-52.4555,-1.2362,-51.6835,-0.7955
1700251,-49.7327,-9.7705,-48.8643,-9.1504
1700301,-47.6347,-6.5886,-47.4163,-6.4155
1700350,-49.331,-11.555,-48.5422,-11.1622
1700400,-47.5532,-11.9692,-46.7043,-10.9776
1700707,-49.3352,-12.6412,-48.9024,-12.1754
1701002,-48.4364,-6.4424,-47.9449,-5.9476
1701051,-48.0256,-6.5699,-47.8015,-6.2784
1701101,-48.2276,-10.1819,-47.8194,-9.7702
1701309,-48.8727,-7.3141,-48.4237,-6.6642
1701903,-49.8514,-9.2768,-49.2195,-8.541
1702000,-50.311,-13.2723,-49.2338,-12.4061
1702109,-49.264,-7.5629,-48.0463,-6.9409
1702158,-48.6663,-6.9838,-48.313,-6.4914
1702208,-48.4531,-6.0091,-47.7593,-5.2797
1702307,-49.3423,-7.8896,-48.7412,-7.5695
1702406,-47.5689,-13.2901,-46.5926,-12.3504
1702554,-48.078,-5.669,-47.8249,-5.3799
1702703,-46.7057,-12.7711,-46.1982,-12.5035
1702901,-47.8409,-5.77,-47.678,-5.5959
1703008,-48.1392,-7.4199,-47.5471,-6.9047
1703057,-48.8488,-8.4003,-48.498,-7.579
1703073,-47.7459,-7.9924,-47.424,-7.4334
1703107,-48.9723,-10.0637,-48.6251,-9.73
1703206,-49.182,-8.1327,-48.7829,-7.8483
1703305,-48.1786,-9.1836,-47.5426,-8.8212
1703602,-48.6369,-8.423,-48.2823,-8.1239
1703701,-48.8581,-11.3923,-48.3962,-10.7509
1703800,-48.2513,-5.4381,-48.0547,-5.257
1703826,-47.9934,-6.1839,-47.6922,-6.0096
1703842,-47.1737,-8.534,-46.4656,-7.8929
1703867,-49.4065,-12.1586,-48.9913,-11.7351
1703883,-48.4693,-7.1522,-48.2927,-6.922
1703891,-48.0932,-5.4233,-47.9366,-5.238
1703909,-50.0025,-9.6853,-49.6787,-9.0637
1704105,-47.7277,-9.3555,-47.2174,-8.7948
1704600,-49.445,-10.3721,-48.9795,-9.9608
1705102,-48.1738,-11.7606,-47.5969,-11.2696
1705508,-48.6615,-8.2869,-48.3783,-7.8527
1705557,-46.6064,-12.9365,-46.418,-12.7325
1705607,-47.5713,-12.4574,-47.0567,-11.8386
1706001,-49.3996,-8.683,-48.9566,-8.1928
1706100,-49.7607,-10.8389,-48.9589,-10.4387
1706258,-49.4426,-11.2573,-48.708,-11.0524
1706506,-48.1292,-7.0167,-47.4937,-6.5409
1707009,-47.2096,-12.2196,-46.0809,-11.3716
1707108,-49.7307,-9.9721,-48.8875,-9.3075
1707207,-49.408,-9.7737,-48.7483,-8.8923
1707306,-49.829,-11.7615,-48.9474,-10.9961
1707405,-48.7568,-5.4298,-48.381,-5.1917
1707553,-49.0148,-10.9682,-48.7678,-10.6957
1707652,-49.6518,-12.537,-48.9081,-11.9418
1707702,-48.1063,-7.7659,-47.4782,-7.2454
1708205,-50.722,-12.8609,-49.259,-11.3785
1708254,-48.7321,-9.2388,-48.3597,-8.9317
1708304,-49.2897,-9.1987,-48.7372,-8.6382
1709005,-47.9546,-8.4934,-47.0076,-7.5472
1709302,-48.7082,-9.0116,-48.1233,-8.5195
1709500,-49.1756,-11.9605,-48.5699,-11.3547
1709807,-48.5595,-11.3091,-48.2175,-10.9272
1710508,-48.0263,-8.8394,-47.2494,-8.1647
1710706,-47.7593,-5.9327,-47.4379,-5.6364
1710904,-48.1623,-8.6739,-47.8838,-7.9256
1711100,-48.9208,-8.6885,-48.6279,-8.1909
1711506,-48.8703,-13.3216,-48.4468,-12.3971
1711803,-49.221,-8.2585,-48.9781,-8.0056
1711902,-50.7421,-11.5836,-49.4481,-10.5128
1711951,-47.6705,-10.537,-47.3031,-10.153
1712009,-48.3792,-9.9836,-48.1889,-9.6955
1712157,-46.6258,-12.9907,-46.113,-12.6546
1712405,-47.3462,-10.0727,-46.4708,-8.918
1712454,-47.9797,-6.2886,-47.7217,-6.1421
1712504,-50.0337,-10.0081,-49.3955,-9.5369
1712702,-47.1259,-11.2654,-45.6993,-10.1483
1712801,-47.7672,-6.1836,-47.4289,-5.8571
1713205,-48.8745,-10.0918,-48.3301,-9.3364
1713304,-48.8746,-9.6158,-48.5078,-9.174
1713601,-48.3083,-11.1749,-47.7405,-10.2951
1713700,-49.3997,-10.1522,-48.8504,-9.8232
1713809,-47.871,-6.7222,-47.4625,-6.4504
1713957,-49.0376,-7.282,-48.5493,-6.7491
1714203,-48.1,-12.2128,-47.3965,-11.2424
1714302,-47.9583,-6.4268,-47.5583,-6.2176
1714880,-48.6017,-7.8656,-48.1386,-7.4384
1715002,-49.0796,-10.6874,-48.8042,-10.3619
1715101,-47.8616,-10.4408,-46.9469,-9.8782
1715150,-46.6356,-12.9712,-46.4459,-12.8044
1715259,-46.7885,-12.0429,-46.1445,-11.5696
1715507,-48.9698,-10.762,-48.7831,-10.5625
1715705,-48.466,-8.1652,-47.8297,-7.5261
1715754,-48.5631,-13.2923,-48.1275,-12.7887
1716109,-49.111,-10.4074,-48.5936,-10.0193
1716208,-48.3127,-13.4682,-47.2089,-12.0379
1716307,-49.3841,-7.7386,-48.5139,-7.3642
1716505,-48.3493,-9.4533,-47.6851,-8.955
1716604,-49.0089,-12.4982,-48.0988,-11.3625
1716653,-49.1225,-8.7158,-48.6985,-8.0833
1716703,-48.9358,-9.1968,-48.5956,-8.592
1717008,-47.803,-11.4475,-47.3134,-10.9435
1717206,-48.3874,-7.0339,-48.1186,-6.437
1717503,-50.6033,-10.6598,-48.9768,-9.2311
1717800,-46.9813,-12.3785,-46.18,-11.7551
1717909,-47.8567,-11.1648,-46.7034,-10.3407
1718006,-47.1552,-11.7555,-46.9165,-11.3436
1718204,-48.8282,-11.0865,-48.1569,-10.0183
1718303,-47.8665,-5.6019,-47.6804,-5.3781
1718402,-48.6737,-8.5962,-48.2649,-8.3335
1718451,-48.9825,-10.5439,-48.7249,-10.2967
1718501,-47.4042,-9.0006,-46.8461,-8.3931
1718550,-48.3433,-6.6028,-47.9644,-6.3461
1718659,-46.9268,-11.4801,-46.553,-11.1299
1718709,-48.5966,-9.4286,-48.2827,-9.0496
1718758,-47.9369,-10.0566,-47.0565,-9.2311
1718808,-48.0147,-5.4486,-47.8275,-5.2343
1718840,-50.2295,-12.713,-49.5165,-12.0578
1718865,-49.2174,-7.282,-48.6657,-6.8093
1718881,-48.13,-8.9689,-47.4735,-8.635
1718899,-49.7986,-11.187,-48.8286,-10.7355
1718907,-48.4591,-11.6197,-47.7677,-11.2033
1719004,-47.8679,-10.4216,-47.5684,-10.1621
1720002,-47.862,-6.5687,-47.5835,-6.4043
1720101,-48.2305,-6.158,-47.6922,-5.7492
1720150,-47.0943,-10.2306,-46.1949,-9.8562
1720200,-47.7484,-5.6799,-47.4769,-5.4154
1720259,-48.5461,-12.8452,-48.2069,-12.2352
1720309,-48.4872,-5.3176,-48.1711,-5.1684
1720499,-48.4824,-12.2397,-47.7591,-11.3068
1720655,-48.319,-11.3185,-47.6906,-10.9065
1720804,-47.8404,-5.7676,-47.5897,-5.5365
1720853,-48.9909,-12.3206,-48.6265,-11.8572
1720903,-46.9471,-12.5999,-46.1982,-12.0975
1720937,-47.1451,-12.3728,-46.8405,-11.9373
1720978,-49.3639,-12.9579,-48.7108,-12.3853
1721000,-48.423,-10.4601,-47.7933,-9.9234
1721109,-48.4052,-9.9508,-47.8951,-9.2875
1721208,-47.7289,-6.4516,-47.3772,-6.0118
1721257,-48.3958,-9.1406,-48.1118,-8.7409
1721307,-48.3537,-8.5865,-48.0812,-8.1238
1722081,-48.1979,-7.1467,-47.7345,-6.6227
1722107,-48.6417,-6.8518,-48.2734,-6.345
2100055,-48.0254,-5.1688,-46.8389,-4.2366
2100105,-43.4292,-4.3653,-43.2103,-4.0737
2100154,-42.3093,-3.0925,-42.0477,-2.7546
2100204,-44.7205,-2.6378,-44.3578,-2.1443
2100303,-43.753,-4.7173,-43.0827,-4.2233
2100402,-45.6261,-4.2878,-45.3561,-3.987
2100436,-44.5057,-4.3213,-44.2678,-4.1
2100477,-46.2994,-4.3017,-45.6418,-3.6213
2100501,-46.6689,-10.2618,-45.7834,-8.758
2100550,-46.0561,-1.7951,-45.818,-1.5186
2100600,-46.9563,-5.9116,-46.0114,-4.8506
2100709,-44.78,-3.4512,-44.4222,-3.0504
2100808,-43.3115,-3.7384,-42.9655,-3.3845
2100832,-45.196,-1.6463,-44.9503,-1.3626
2100873,-45.9511,-3.238,-45.624,-2.8847
2100907,-42.3093,-3.2225,-41.7961,-2.687
2100956,-46.348,-5.3615,-45.5714,-4.6157
2101004,-44.8785,-3.839,-44.5941,-3.262
2101103,-44.1488,-2.9477,-44.0441,-2.7438
2101202,-45.0831,-4.3843,-44.4799,-3.8549
2101251,-44.4972,-3.105,-44.2569,-2.7564
2101301,-45.356,-1.8659,-44.8958,-1.4881
2101350,-44.8263,-2.805,-44.5553,-2.578
2101400,-47.0706,-9.4146,-45.6733,-7.1599
2101509,-43.4546,-6.846,-42.8719,-6.3422
2101608,-45.5739,-5.9971,-44.7631,-5.0213
2101707,-43.2428,-3.2161,-42.6415,-2.4567
2101731,-43.6123,-3.2408,-43.2692,-2.9812
2101772,-45.3433,-3.8493,-45.1459,-3.6841
2101806,-44.9893,-7.4832,-44.2493,-6.8364
2101905,-44.9596,-2.6273,-44.6444,-2.2671
2101939,-44.802,-4.7717,-44.5694,-4.5656
2101970,-46.3245,-1.9149,-46.0628,-1.6228
2102002,-47.0884,-4.4432,-45.3949,-3.4857
2102036,-46.9452,-4.851,-46.4604,-4.195
2102077,-45.1331,-4.4807,-44.8727,-4.1139
2102101,-43.0173,-3.8844,-42.6331,-3.5305
2102150,-45.8264,-4.5532,-45.4187,-4.1825
2102200,-43.2088,-4.0794,-42.7217,-3.69
2102309,-44.0766,-6.0057,-43.5863,-5.5487
2102325,-46.5068,-4.8546,-46.0894,-3.9881
2102358,-47.2809,-5.6723,-46.899,-5.3527
2102374,-44.0884,-3.2912,-43.7526,-2.8936
2102408,-44.8192,-3.0536,-44.4758,-2.7238
2102507,-45.2717,-3.5725,-44.8621,-3.2394
2102556,-47.4345,-6.2876,-47.0432,-6.0684
2102606,-45.884,-2.1975,-45.4073,-1.1916
2102705,-44.4602,-3.7706,-44.0292,-3.5303
2102754,-44.4504,-4.8455,-44.1961,-4.5276
2102804,-47.7504,-8.0674,-46.7037,-6.8387
2102903,-46.1763,-1.7414,-45.8434,-1.0493
2103000,-43.8416,-5.3117,-42.8498,-4.3822
2103109,-44.7224,-2.075,-44.4813,-1.8788
2103125,-44.9349,-2.3848,-44.7317,-2.1251
2103158,-46.2825,-2.6817,-45.9844,-2.1445
2103174,-47.0414,-4.0875,-46.0588,-2.0493
2103208,-43.7293,-4.2284,-43.1977,-3.3167
2103257,-48.0584,-5.3337,-47.5387,-4.7783
